Graph Nodes:
TNK1;TNK2;TNK3;TNK4;TNK5;TNK6;TNK7;TNK8;TNK9;TNK10;TNK11;TNK12;TNK13;TNK14;TNK15;TNK16;TNK17;TNK18;TNK19;TNK20;TNK22;TNK23;TNK26;TNK32;TNK33;TNK41;TNK42;TNK56;TNK57;TNK29;TNK38;TNK50;TNK51;TNK52;TNK66;TNK67;TNK35;TNK44;B1;B2;B3;B4;B5;B6;B7;B8;B9;B10;B11;B12;B14;B15;B16;B17;B18;B19;B20;B21;B22;B23;B26;B32;B41;B42;B56;B57;B29;B30;B38;B39;B51;B35;B63;B44;B81;B84;Epi1;Epi2;Epi3;Epi4;Epi5;Epi6;Epi7;Epi8;Epi9;Epi10;Epi11;Epi12;Epi13;Epi14;Epi15;Epi16;Epi17;Epi18;Epi19;Epi20;Epi21;Epi22;Epi23;Epi24;Epi25;Epi26;Epi32;Epi34;Epi41;Epi42;Epi43;Epi56;Epi57;Epi58;Epi40;Epi50;Epi35;Epi36;Epi49;Epi62;Epi64;Epi74;Epi75;Epi76;Epi44;Epi45;Epi46;Epi72;Epi73;Epi80;Epi81;Epi82;Epi53;Epi55;Epi68;Epi77;Epi78;Epi79;Epi85;Mye1;Mye2;Mye3;Mye4;Mye5;Mye6;Mye7;Mye8;Mye9;Mye10;Mye11;Mye12;Mye13;Mye14;Mye15;Mye16;Mye17;Mye18;Mye19;Mye20;Mye21;Mye22;Mye23;Mye24;Mye25;Mye26;Mye32;Mye33;Mye41;Mye42;Mye43;Mye56;Mye57;Mye58;Mye50;Mye52;Mye35;Mye47;Mye48;Mye62;Mye63;Mye74;Mye59;Mye71;Mye72;Mye73;Mye53;Mye54;Mye68;Mye77;Mye84;Stromal1;Stromal2;Stromal3;Stromal4;Stromal5;Stromal6;Stromal7;Stromal8;Stromal9;Stromal10;Stromal11;Stromal12;Stromal13;Stromal14;Stromal15;Stromal16;Stromal17;Stromal18;Stromal19;Stromal20;Stromal21;Stromal22;Stromal23;Stromal24;Stromal26;Stromal27;Stromal28;Stromal32;Stromal34;Stromal41;Stromal42;Stromal43;Stromal56;Stromal58;Stromal40;Stromal65;Stromal66;Stromal35;Stromal37;Stromal48;Stromal49;Stromal62;Stromal63;Stromal64;Stromal44;Stromal45;Stromal59;Stromal61;Stromal73;Stromal80;Stromal54;Stromal55;Stromal68;Stromal78;Stromal85

Graph Edges:
1. B10 --> Stromal10 dd nl
2. B11 --> Epi12 dd nl
3. B12 --> Mye73 dd nl
4. B14 --> Stromal22 dd nl
5. B14 --> Stromal3 dd nl
6. B15 --> Epi78 dd nl
7. B15 --> Mye22 dd nl
8. B16 --> Stromal48 dd nl
9. B17 --> Epi44 dd nl
10. B18 --> Stromal28 dd nl
11. B2 --> Epi53 dd nl
12. B2 --> Mye7 dd nl
13. B20 --> TNK18 dd nl
14. B21 --> Epi9 dd nl
15. B21 --> Stromal68 dd nl
16. B21 --> TNK19 dd nl
17. B22 --> Mye14 dd nl
18. B29 --> B30 dd nl
19. B3 --> Stromal64 dd nl
20. B30 --> Mye18 dd nl
21. B32 --> B10 dd nl
22. B32 --> B2 dd nl
23. B38 --> Epi55 dd nl
24. B4 --> Epi32 dd nl
25. B41 --> B29 dd nl
26. B41 --> Stromal17 dd nl
27. B41 --> TNK20 dd nl
28. B5 --> TNK5 dd nl
29. B5 --> TNK66 dd nl
30. B51 --> Epi43 dd nl
31. B56 --> B15 dd nl
32. B57 --> TNK10 dd nl
33. B6 --> Epi4 dd nl
34. B7 --> B2 dd nl
35. B8 --> TNK29 dd nl
36. B81 --> Epi3 dd nl
37. B81 --> Stromal2 dd nl
38. B9 --> Epi85 dd nl
39. B9 --> TNK1 dd nl
40. Epi1 --> Epi24 dd nl
41. Epi10 --> B21 dd nl
42. Epi11 --> Epi6 dd nl
43. Epi12 --> Epi2 dd nl
44. Epi13 --> Epi17 dd nl
45. Epi13 --> Epi36 dd nl
46. Epi13 --> Epi43 dd nl
47. Epi13 --> Epi78 dd nl
48. Epi14 --> Epi12 dd nl
49. Epi14 --> Epi35 dd nl
50. Epi15 --> B15 dd nl
51. Epi16 --> Epi40 dd nl
52. Epi16 --> Mye72 dd nl
53. Epi17 --> B7 dd nl
54. Epi19 --> Epi74 dd nl
55. Epi2 --> B38 dd nl
56. Epi2 --> Epi16 dd nl
57. Epi2 --> Stromal19 dd nl
58. Epi21 --> Mye17 dd nl
59. Epi24 --> Epi5 dd nl
60. Epi25 --> Epi62 dd nl
61. Epi25 --> Mye74 dd nl
62. Epi26 --> Epi15 dd nl
63. Epi26 --> Stromal5 dd nl
64. Epi26 --> Stromal85 dd nl
65. Epi26 --> TNK4 dd nl
66. Epi3 --> Epi14 dd nl
67. Epi3 --> Epi17 dd nl
68. Epi3 --> Epi62 dd nl
69. Epi3 --> Epi64 dd nl
70. Epi32 --> Epi77 dd nl
71. Epi32 --> Mye4 dd nl
72. Epi35 --> Stromal18 dd nl
73. Epi36 --> Epi76 dd nl
74. Epi36 --> Mye43 dd nl
75. Epi4 --> Epi43 dd nl
76. Epi4 --> TNK56 dd nl
77. Epi40 --> Epi42 dd nl
78. Epi44 --> Epi15 dd nl
79. Epi44 --> Epi50 dd nl
80. Epi44 --> TNK16 dd nl
81. Epi45 --> Epi77 dd nl
82. Epi45 --> Stromal6 dd nl
83. Epi49 --> Epi16 dd nl
84. Epi49 --> Epi55 dd nl
85. Epi49 --> Mye6 dd nl
86. Epi5 --> Epi25 dd nl
87. Epi5 --> Epi57 dd nl
88. Epi5 --> Epi7 dd nl
89. Epi50 --> Epi45 dd nl
90. Epi50 --> Stromal37 dd nl
91. Epi56 --> TNK23 dd nl
92. Epi57 --> Epi64 dd nl
93. Epi58 --> Epi43 dd nl
94. Epi6 --> B81 dd nl
95. Epi6 --> Mye47 dd nl
96. Epi6 --> Stromal13 dd nl
97. Epi62 --> Epi45 dd nl
98. Epi62 --> Epi49 dd nl
99. Epi64 --> Epi45 dd nl
100. Epi64 --> Epi49 dd nl
101. Epi64 --> Stromal55 dd nl
102. Epi68 --> Epi19 dd nl
103. Epi68 --> Epi76 dd nl
104. Epi7 --> B38 dd nl
105. Epi7 --> Epi32 dd nl
106. Epi7 --> Epi58 dd nl
107. Epi7 --> Mye52 dd nl
108. Epi72 --> Stromal68 dd nl
109. Epi74 --> B8 dd nl
110. Epi74 --> Epi73 dd nl
111. Epi75 --> Stromal7 dd nl
112. Epi75 --> TNK41 dd nl
113. Epi76 --> Stromal21 dd nl
114. Epi78 --> Mye3 dd nl
115. Epi8 --> B16 dd nl
116. Epi80 --> Epi13 dd nl
117. Epi80 --> Epi72 dd nl
118. Epi81 --> Mye48 dd nl
119. Epi82 --> Epi11 dd nl
120. Epi82 --> Epi13 dd nl
121. Epi9 --> B18 dd nl
122. Mye1 --> TNK38 dd nl
123. Mye10 --> B56 dd nl
124. Mye10 --> Epi64 dd nl
125. Mye11 --> Mye62 dd nl
126. Mye12 --> Epi35 dd nl
127. Mye12 --> Stromal19 dd nl
128. Mye14 --> Epi85 dd nl
129. Mye14 --> Stromal42 dd nl
130. Mye15 --> B4 dd nl
131. Mye15 --> Mye41 dd nl
132. Mye17 --> B5 dd nl
133. Mye17 --> Mye63 dd nl
134. Mye17 --> TNK11 dd nl
135. Mye18 --> Mye10 dd nl
136. Mye20 --> Mye32 dd nl
137. Mye20 --> TNK33 dd nl
138. Mye21 --> Stromal80 dd nl
139. Mye22 --> B3 dd nl
140. Mye22 --> Epi75 dd nl
141. Mye22 --> Mye62 dd nl
142. Mye22 --> TNK35 dd nl
143. Mye24 --> B23 dd nl
144. Mye3 --> B7 dd nl
145. Mye3 --> Stromal1 dd nl
146. Mye3 --> TNK3 dd nl
147. Mye32 --> Epi82 dd nl
148. Mye32 --> TNK16 dd nl
149. Mye33 --> Mye58 dd nl
150. Mye33 --> Stromal11 dd nl
151. Mye35 --> Mye14 dd nl
152. Mye35 --> Stromal32 dd nl
153. Mye35 --> Stromal7 dd nl
154. Mye41 --> Mye6 dd nl
155. Mye41 --> Stromal2 dd nl
156. Mye42 --> Mye50 dd nl
157. Mye42 --> Stromal14 dd nl
158. Mye43 --> Epi16 dd nl
159. Mye43 --> Mye63 dd nl
160. Mye47 --> B30 dd nl
161. Mye47 --> B6 dd nl
162. Mye47 --> Mye15 dd nl
163. Mye47 --> Mye5 dd nl
164. Mye48 --> B15 dd nl
165. Mye5 --> B22 dd nl
166. Mye5 --> Epi21 dd nl
167. Mye50 --> Stromal45 dd nl
168. Mye52 --> Mye54 dd nl
169. Mye54 --> Stromal8 dd nl
170. Mye56 --> Epi73 dd nl
171. Mye56 --> Mye4 dd nl
172. Mye59 --> Stromal37 dd nl
173. Mye6 --> Mye11 dd nl
174. Mye6 --> Mye4 dd nl
175. Mye63 --> Mye26 dd nl
176. Mye63 --> Mye4 dd nl
177. Mye71 --> Mye84 dd nl
178. Mye72 --> Mye77 dd nl
179. Mye73 --> B9 dd nl
180. Mye73 --> Mye24 dd nl
181. Mye74 --> TNK52 dd nl
182. Mye8 --> Mye11 dd nl
183. Mye84 --> B51 dd nl
184. Mye84 --> Stromal65 dd nl
185. Stromal1 --> Stromal12 dd nl
186. Stromal11 --> Stromal54 dd nl
187. Stromal11 --> Stromal8 dd nl
188. Stromal12 --> Stromal61 dd nl
189. Stromal12 --> Stromal7 dd nl
190. Stromal12 --> Stromal9 dd nl
191. Stromal13 --> Stromal41 dd nl
192. Stromal13 --> Stromal55 dd nl
193. Stromal14 --> Stromal3 dd nl
194. Stromal15 --> Mye52 dd nl
195. Stromal15 --> Stromal26 dd nl
196. Stromal15 --> Stromal56 dd nl
197. Stromal16 --> Stromal28 dd nl
198. Stromal17 --> Epi26 dd nl
199. Stromal18 --> Stromal20 dd nl
200. Stromal19 --> Stromal15 dd nl
201. Stromal2 --> Stromal1 dd nl
202. Stromal20 --> Stromal12 dd nl
203. Stromal21 --> B44 dd nl
204. Stromal23 --> Epi82 dd nl
